budapest,XIV,kerulet,ormansag,utca,46m2,2,szoba,735100,180 000
budapest,XIII,kerulet,parkany,utca,66m2,2,szoba,735099,190 000
budapest,XIV,kerulet,nagy,lajos,kiraly,utja,41m2,2,szoba,735098,160 000
budapest,VIII,kerulet,fecske,utca,43m2,2,szoba,735097,300 000
budapest,XIII,kerulet,lehel,utca,35m2,1,szoba,735095,170 000
budapest,XIV,kerulet,bosnyak,utca,40m2,2,szoba,735093,250 000
budapest,XIV,kerulet,istvanmezei,ut,70m2,3,szoba,735092,350 000
budapest,XIV,kerulet,zsolnay,vilmos,utca,37m2,1,szoba,735091,200 000
budapest,V,kerulet,oktober,6,utca,55m2,2,szoba,735090,308 000
budapest,IX,kerulet,pava,utca,38m2,1,szoba,735089,170 000
budapest,IX,kerulet,thaly,kalman,utca,47m2,2,szoba,735087,289 000
budapest,XI,kerulet,szentimrevaros,,100m2,3,szoba,735085,650 000
budapest,VIII,kerulet,vig,utca,49m2,2,szoba,735084,220 000
budapest,VIII,kerulet,bezeredj,utca,56m2,3,szoba,735082,320 000
budapest,IX,kerulet,epreserdo,utca,57m2,2,szoba,735080,220 000
budapest,VI,kerulet,terez,korut,44m2,2,szoba,735079,180 000
budapest,I,kerulet,kuny,domokos,utca,61m2,3,szoba,735075,236 000
budapest,XII,kerulet,hollosy,simon,utca,30m2,1,szoba,735074,170 000
budapest,VIII,kerulet,baross,utca,79m2,3,szoba,735071,240 000
budapest,XIII,kerulet,robert,karoly,korut,40m2,2,szoba,735070,180 000
budapest,XI,kerulet,szent,kristof,,58m2,3,szoba,735068,299 000
budapest,VIII,kerulet,jozsef,korut,80m2,3,szoba,735066,350 000
budapest,VI,kerulet,felso,erdosor,73m2,2,szoba,735063,240 000
budapest,VIII,kerulet,prater,utca,30m2,1,szoba,735062,135 000
budapest,XIV,kerulet,szabacs,utca,61m2,3,szoba,735059,240 000
budapest,VII,kerulet,damjanich,utca,,63m2,2,szoba,735056,150 000
budapest,XIV,kerulet,gvadanyi,utca,47m2,2,szoba,735055,165 000
budapest,VI,kerulet,eotvos,utca,30m2,1,szoba,735053,200 000
budapest,VI,kerulet,izabella,utca,31m2,1,szoba,735052,165 000
budapest,XIII,kerulet,karpat,utca,37m2,1,szoba,735051,150 000
budapest,XIV,kerulet,zsolnay,vilmos,utca,37m2,1,szoba,735050,200 000
budapest,III,kerulet,folyamor,utca,76m2,3,szoba,735048,550 000
budapest,XVI,kerulet,nyitra,utca,54m2,2,szoba,735046,265 000
budapest,X,kerulet,gyakorlo,utca,51m2,3,szoba,735045,210 000
budapest,VII,kerulet,garay,ter,40m2,1,szoba,735041,180 000
budapest,IX,kerulet,nadasdy,utca,45m2,2,szoba,735038,250 000
budapest,V,kerulet,bajcsy,zsilinszky,ut,50m2,2,szoba,735035,265 000
budapest,V,kerulet,honved,utca,59m2,2,szoba,735034,280 000
budapest,XI,kerulet,etele,ut,50m2,2,szoba,735031,250 000
budapest,XIII,kerulet,teve,utca,45m2,2,szoba,735030,240 000
budapest,XIII,kerulet,szent,istvan,korut,50m2,1,szoba,735027,200 000
budapest,XXIII,kerulet,szent,laszlo,utca,110m2,6,szoba,735026,290 000
budapest,XI,kerulet,sasadi,ut,55m2,2,szoba,735024,245 000
budapest,XIII,kerulet,hollan,erno,utca,100m2,3,szoba,735021,575 000
budapest,IX,kerulet,epreserdo,utca,57m2,2,szoba,735019,220 000
budapest,XIV,kerulet,fogarasi,ut,,34m2,1,szoba,735018,140 000
budapest,XIII,kerulet,csongor,utca,40m2,2,szoba,735016,190 000
budapest,XI,kerulet,bartok,bela,ut,100m2,3,szoba,735015,650 000
budapest,III,kerulet,voroskereszt,utca,70m2,3,szoba,735011,190 000
budapest,XI,kerulet,somogyi,ut,53m2,3,szoba,735009,220 000
budapest,XIV,kerulet,zsolnay,vilmos,utca,37m2,1,szoba,735006,200 000
budapest,VI,kerulet,nagymezo,utca,40m2,2,szoba,735004,200 000
budapest,XVII,kerulet,kaszalo,utca,47m2,3,szoba,734999,220 000
budapest,XI,kerulet,villanyi,ut,63m2,2,szoba,734997,240 000
budapest,XIII,kerulet,klapka,utca,30m2,1,szoba,734996,230 000
budapest,VI,kerulet,podmaniczky,utca,25m2,1,szoba,734988,200 000
budapest,XIV,kerulet,nagy,lajos,kiraly,utja,40m2,2,szoba,734987,220 000
budapest,VI,kerulet,o,utca,119m2,3,szoba,734985,538 000
budapest,IX,kerulet,vagohid,utca,30m2,1,szoba,734979,190 000
budapest,XI,kerulet,sasadi,ut,55m2,2,szoba,734971,245 000
budapest,XIV,kerulet,kerepesi,ut,39m2,1,szoba,734969,150 000
budapest,V,kerulet,bajcsy,zsilinszky,ut,85m2,3,szoba,734967,1 096 000
budapest,V,kerulet,varmegye,utca,63m2,3,szoba,734963,310 000
budapest,I,kerulet,meszaros,utca,63m2,3,szoba,734959,200 000
budapest,XII,kerulet,stromfeld,aurel,utca,80m2,4,szoba,734957,280 000
budapest,XIV,kerulet,felsoor,utca,42m2,2,szoba,734953,220 000
budapest,XI,kerulet,etele,ut,52m2,2,szoba,734952,150 000
budapest,III,kerulet,vizimolnar,koz,39m2,2,szoba,734949,170 000
budapest,II,kerulet,bajvivo,utca,29m2,1,szoba,734948,140 000
budapest,XIII,kerulet,radnoti,miklos,utca,57m2,2,szoba,734947,269 000
budapest,VIII,kerulet,rakoczi,ut,76m2,3,szoba,734946,415 000
budapest,XIV,kerulet,hermina,ut,44m2,2,szoba,734945,165 000
budapest,VIII,kerulet,corvin,setany,77m2,3,szoba,734943,500 000
budapest,XI,kerulet,facsemete,utca,90m2,4,szoba,734942,550 000
budapest,VI,kerulet,andrassy,ut,41m2,1,szoba,734939,380 000
budapest,VII,kerulet,peterdy,utca,,23m2,1,szoba,734931,185 000
budapest,XIII,kerulet,danubius,utca,75m2,3,szoba,734929,650 000
budapest,I,kerulet,attila,ut,35m2,1,szoba,734928,175 000
budapest,II,kerulet,tamara,utca,112m2,3,szoba,734927,420 000
budapest,XII,kerulet,hollosy,simon,utca,,30m2,2,szoba,734925,180 000
budapest,XIII,kerulet,hollan,erno,utca,31m2,1,szoba,734924,145 000
budapest,VII,kerulet,marek,jozsef,utca,37m2,1,szoba,734923,250 000
budapest,I,kerulet,meszaros,utca,50m2,1,szoba,734922,225 000
budapest,XII,kerulet,beethoven,utca,84m2,4,szoba,734921,550 000
budapest,XII,kerulet,hadik,andras,utca,43m2,2,szoba,734918,250 000
budapest,III,kerulet,folyamor,utca,96m2,4,szoba,734915,650 000
budapest,XI,kerulet,sasad,,270m2,10,szoba,734914,619 000
budapest,VIII,kerulet,vig,utca,49m2,2,szoba,734913,220 000
budapest,XIII,kerulet,pannonia,utca,80m2,4,szoba,734908,290 000
budapest,III,kerulet,galagonya,utca,60m2,3,szoba,734907,200 000
budapest,XVII,kerulet,pesti,ut,51m2,3,szoba,734905,180 000
budapest,XI,kerulet,radvany,utca,117m2,2,szoba,734901,375 000
budapest,XIII,kerulet,szent,istvan,korut,50m2,1,szoba,734898,200 000
budapest,XIV,kerulet,nagy,lajos,kiraly,utja,50m2,2,szoba,734895,200 000
budapest,XIII,kerulet,karikas,frigyes,utca,47m2,2,szoba,734891,205 000
budapest,XII,kerulet,kikelet,utca,70m2,3,szoba,734888,300 000
budapest,III,kerulet,zapor,utca,55m2,2,szoba,734887,220 000
budapest,VIII,kerulet,kofarago,utca,38m2,2,szoba,734886,211 000
budapest,XVIII,kerulet,deva,utca,120m2,2,szoba,734885,260 000
budapest,XII,kerulet,istenhegyi,ut,68m2,2,szoba,734884,290 000
budapest,V,kerulet,szent,istvan,korut,106m2,4,szoba,734883,745 000
budapest,XI,kerulet,sasadi,ut,55m2,2,szoba,734882,245 000
budapest,XIII,kerulet,jasz,utca,68m2,4,szoba,734878,339 000
budapest,VII,kerulet,klauzal,ter,28m2,1,szoba,734877,170 000
budapest,II,kerulet,harshegyi,ut,51m2,2,szoba,734876,320 000
budapest,II,kerulet,patakhegyi,utca,30m2,1,szoba,734875,150 000
budapest,XI,kerulet,daroczi,ut,36m2,1,szoba,734869,149 000
budapest,V,kerulet,szent,istvan,korut,106m2,4,szoba,734868,745 000
budapest,XIII,kerulet,arasz,utca,40m2,2,szoba,734867,190 000
budapest,II,kerulet,cserje,utca,100m2,4,szoba,734866,769 000
budapest,XI,kerulet,andor,utca,68m2,3,szoba,734864,240 000
budapest,XI,kerulet,gellerthegy,,186m2,3,szoba,734863,840 000
budapest,XI,kerulet,kelenfold,,94m2,4,szoba,734861,500 000
budapest,II,kerulet,vihorlat,utca,150m2,4,szoba,734859,769 000
budapest,XI,kerulet,sashegy,,117m2,2,szoba,734857,375 000
budapest,XI,kerulet,sasad,,75m2,3,szoba,734856,399 000
budapest,IX,kerulet,borzsony,utca,52m2,2,szoba,734855,240 000
budapest,II,kerulet,lovohaz,utca,41m2,2,szoba,734850,190 000
budapest,XII,kerulet,hollosy,simon,utca,30m2,1,szoba,734843,170 000
budapest,XIV,kerulet,bolgarkerek,utca,54m2,2,szoba,734840,260 000
budapest,XIII,kerulet,robert,karoly,korut,37m2,2,szoba,734835,180 000
budapest,I,kerulet,szalag,utca,50m2,3,szoba,734830,270 000
budapest,V,kerulet,parizsi,utca,50m2,1,szoba,734829,220 000
